Title:,2M19284107+4054587

System,Thermodynamic,Data:
Pressure,Temperature,mass,F,phi,S,H,V,Cp,dVdP*10^6,dVdT*10^6,fO2(absolute),fO2-(QFM+0.4),rhol,rhos,viscosity,aH2O,chisqr
10000.00,2500.00,100.100181,1.0000000000000000,1.000000,377.710631,-1027748.592438,38.024559,-nan,-131.626335,2678.104579,-0.124,-0.000,2.632514,0.000000,-1.358,0,0.000
10000.00,2498.00,100.100099,1.0000000000000000,1.000000,377.585942,-1028092.125048,38.019088,-nan,-131.589933,2677.833514,-0.130,0.000,2.632891,0.000000,-1.356,0,0.000
10000.00,2496.00,100.100016,1.0000000000000000,1.000000,377.461165,-1028435.656770,38.013618,-nan,-131.553445,2677.562556,-0.136,-0.000,2.633267,0.000000,-1.354,0,0.000
10000.00,2494.00,100.099934,1.0000000000000000,1.000000,377.336298,-1028779.187607,38.008149,-nan,-131.516871,2677.291703,-0.143,-0.000,2.633644,0.000000,-1.352,0,0.000
10000.00,2492.00,100.099851,1.0000000000000000,1.000000,377.211344,-1029122.717562,38.002680,-nan,-131.480209,2677.020956,-0.149,-0.000,2.634021,0.000000,-1.350,0,0.000
10000.00,2490.00,100.099769,1.0000000000000000,1.000000,377.086300,-1029466.246639,37.997212,-nan,-131.443461,2676.750314,-0.156,0.000,2.634398,0.000000,-1.349,0,0.000
10000.00,2488.00,100.099686,1.0000000000000000,1.000000,376.961167,-1029809.774841,37.991745,-nan,-131.406627,2676.479777,-0.162,-0.000,2.634775,0.000000,-1.347,0,0.000
10000.00,2486.00,100.099604,1.0000000000000000,1.000000,376.835945,-1030153.302172,37.986278,-nan,-131.369706,2676.209344,-0.168,0.000,2.635152,0.000000,-1.345,0,0.000
10000.00,2484.00,100.099522,1.0000000000000000,1.000000,376.710634,-1030496.828633,37.980812,-nan,-131.332699,2675.939015,-0.175,0.000,2.635529,0.000000,-1.343,0,0.000
10000.00,2482.00,100.099440,1.0000000000000000,1.000000,376.585233,-1030840.354230,37.975347,-nan,-131.295606,2675.668790,-0.181,-0.000,2.635906,0.000000,-1.342,0,0.000
10000.00,2480.00,100.099358,1.0000000000000000,1.000000,376.459743,-1031183.878964,37.969883,-nan,-131.258427,2675.398669,-0.188,-0.000,2.636283,0.000000,-1.340,0,0.000
10000.00,2478.00,100.099276,1.0000000000000000,1.000000,376.334163,-1031527.402839,37.964419,-nan,-131.221161,2675.128650,-0.194,0.000,2.636660,0.000000,-1.338,0,0.000
10000.00,2476.00,100.099195,1.0000000000000000,1.000000,376.208494,-1031870.925859,37.958956,-nan,-131.183809,2674.858734,-0.201,-0.000,2.637038,0.000000,-1.336,0,0.000
10000.00,2474.00,100.099113,1.0000000000000000,1.000000,376.082734,-1032214.448027,37.953494,-nan,-131.146371,2674.588921,-0.207,0.000,2.637415,0.000000,-1.334,0,0.000
10000.00,2472.00,100.099031,1.0000000000000000,1.000000,375.956885,-1032557.969346,37.948033,-nan,-131.108848,2674.319209,-0.214,-0.000,2.637792,0.000000,-1.333,0,0.000
10000.00,2470.00,100.098950,1.0000000000000000,1.000000,375.830945,-1032901.489820,37.942572,-nan,-131.071238,2674.049599,-0.220,-0.000,2.638170,0.000000,-1.331,0,0.000
10000.00,2468.00,100.098869,1.0000000000000000,1.000000,375.704915,-1033245.009451,37.937112,-nan,-131.033542,2673.780091,-0.227,0.000,2.638547,0.000000,-1.329,0,0.000
10000.00,2466.00,100.098787,1.0000000000000000,1.000000,375.578794,-1033588.528244,37.931653,-nan,-130.995761,2673.510683,-0.233,-0.000,2.638925,0.000000,-1.327,0,0.000
10000.00,2464.00,100.098706,1.0000000000000000,1.000000,375.452583,-1033932.046201,37.926194,-nan,-130.957894,2673.241376,-0.240,-0.000,2.639303,0.000000,-1.325,0,0.000
10000.00,2462.00,100.098625,1.0000000000000000,1.000000,375.326281,-1034275.563325,37.920737,-nan,-130.919941,2672.972169,-0.246,0.000,2.639680,0.000000,-1.324,0,0.000
10000.00,2460.00,100.098544,1.0000000000000000,1.000000,375.199888,-1034619.079621,37.915280,-nan,-130.881903,2672.703062,-0.253,0.000,2.640058,0.000000,-1.322,0,0.000
10000.00,2458.00,100.098463,1.0000000000000000,1.000000,375.073404,-1034962.595091,37.909823,-nan,-130.843779,2672.434054,-0.259,0.000,2.640436,0.000000,-1.320,0,0.000
10000.00,2456.00,100.098382,1.0000000000000000,1.000000,374.946829,-1035306.109739,37.904368,-nan,-130.805570,2672.165146,-0.266,-0.000,2.640814,0.000000,-1.318,0,0.000
10000.00,2454.00,100.098302,1.0000000000000000,1.000000,374.820163,-1035649.623568,37.898913,-nan,-130.767275,2671.896336,-0.272,-0.000,2.641192,0.000000,-1.316,0,0.000
10000.00,2452.00,100.098221,1.0000000000000000,1.000000,374.693406,-1035993.136582,37.893459,-nan,-130.728894,2671.627625,-0.279,0.000,2.641570,0.000000,-1.315,0,0.000
10000.00,2450.00,100.098141,1.0000000000000000,1.000000,374.566556,-1036336.648784,37.888005,-nan,-130.690429,2671.359012,-0.286,0.000,2.641948,0.000000,-1.313,0,0.000
10000.00,2448.00,100.098060,1.0000000000000000,1.000000,374.439616,-1036680.160177,37.882552,-nan,-130.651878,2671.090497,-0.292,0.000,2.642326,0.000000,-1.311,0,0.000
10000.00,2446.00,100.097980,1.0000000000000000,1.000000,374.312583,-1037023.670764,37.877100,-nan,-130.613242,2670.822080,-0.299,-0.000,2.642704,0.000000,-1.309,0,0.000
10000.00,2444.00,100.097900,1.0000000000000000,1.000000,374.185458,-1037367.180550,37.871649,-nan,-130.574521,2670.553759,-0.305,-0.000,2.643083,0.000000,-1.307,0,0.000
10000.00,2442.00,100.097820,1.0000000000000000,1.000000,374.058242,-1037710.689537,37.866199,-nan,-130.535714,2670.285535,-0.312,0.000,2.643461,0.000000,-1.305,0,0.000
